Location,Latitude,Longitude,Business,id,Business Latitude,Business Longitude,Business Category,Likes
Wicker Park,41.9078018,-87.6781551,Eat First #2 Chinese Resturant,4bb38ece715eef3b078286bb,41.905253058868325,-87.66947500124323,Chinese,2
Wicker Park,41.9078018,-87.6781551,Kanela Breakfast Club,59456886002f4c4e856c2489,41.90309777867323,-87.68088039255673,Breakfast,7
Wicker Park,41.9078018,-87.6781551,Tuko Cantina,5c295159fdb9a7002c99683d,41.903507,-87.67640899999998,Tacos,3
Wicker Park,41.9078018,-87.6781551,Shata,5a6fa3eef193c029b127e298,41.903304,-87.677485,Mediterranean,1
Wicker Park,41.9078018,-87.6781551,Sea And Olive,5dc629e2b59ddd0008cbca38,41.903294,-87.676674,Mediterranean,0
Wicker Park,41.9078018,-87.6781551,Ta.•Ki•To,51425ad8e4b09273bfb5a069,41.90310653590388,-87.67785942941221,Mexican,1
Wicker Park,41.9078018,-87.6781551,red square cafe,53dd8618498ec60b0953508d,41.903523,-87.67551,Eastern European,1
Wicker Park,41.9078018,-87.6781551,Cevapcici,4fcbc027c2eee65933f1f21a,41.90313944881376,-87.67956733703613,Eastern European,2
Wicker Park,41.9078018,-87.6781551,Easybar,4f3244f719836c91c7c6fc39,41.903175,-87.67655,Food,0
Wicker Park,41.9078018,-87.6781551,Osteria Rusticana,5cd61e823092be002c034983,41.903221,-87.680482,Italian,0
Wicker Park,41.9078018,-87.6781551,Al's Beef,511e7e16e4b0938073c98c76,41.90524669241898,-87.66958248210425,Fast Food,25
Wicker Park,41.9078018,-87.6781551,Monet's Food Mart,4bc4d49a4cdfc9b6223a9921,41.903131398364366,-87.68150457757595,Deli / Bodega,1
Wicker Park,41.9078018,-87.6781551,Pannenkoeken Cafe,4aa3f960f964a520a24420e3,41.910178,-87.684611,Breakfast,0
Wicker Park,41.9078018,-87.6781551,Yuca Cafe,4d44606fbbb1a14304d14572,41.910347447445204,-87.68478474392711,Breakfast,1
Wicker Park,41.9078018,-87.6781551,The Den Haven,554abe7e498ef6cce706d28a,41.90598855003356,-87.67061267949741,Café,3
Wicker Park,41.9078018,-87.6781551,Piko Food Truck,55f70f71498ed8fe41011d34,41.913055052147655,-87.68217789168747,Food Truck,1
Wicker Park,41.9078018,-87.6781551,Yum Dum,53f11d01498e08d76a05b425,41.913087889321844,-87.68212493643722,Food Truck,1
Wicker Park,41.9078018,-87.6781551,B.Bim,56677e1a498e2680f03b300a,41.905646999999995,-87.670176,Korean,2
Wicker Park,41.9078018,-87.6781551,Anaba Handroll Bar,5a14d0958ad62e3619c46d89,41.903442999999996,-87.671696,Sushi,3
Wicker Park,41.9078018,-87.6781551,The Kids' Table,4bfed1ecca1920a177e5eb81,41.91033116854617,-87.68629915945259,Restaurant,3
Wicker Park,41.9078018,-87.6781551,Tous Les Jours,5cf1689d67a9fe002cdf7791,41.903083,-87.67106,Bakery,2
Wicker Park,41.9078018,-87.6781551,Tamale Guy - Julio,4b0ddd96f964a520a15123e3,41.90131826560784,-87.67422910075717,Food Truck,0
Wicker Park,41.9078018,-87.6781551,Makisu,4c73f0bed8948cfab58963da,41.902982,-87.67093100000001,Sushi,2
Lincoln Park,41.925913,-87.64880600000001,Galit,5ca3cb72fb8e59002c433aa9,41.92609226537621,-87.64952003144636,Israeli,24
Lincoln Park,41.925913,-87.64880600000001,The Little Meatball,5bfb22263d4791002ca6a331,41.924877,-87.648298,Pizza,7
Lincoln Park,41.925913,-87.64880600000001,Noodles In the Pot,4a01c474f964a520f8701fe3,41.92695659464324,-87.6489074934302,Thai,65
Lincoln Park,41.925913,-87.64880600000001,Rickshaw Republic,5102023dfe70d7bb3764c6a5,41.924122646766186,-87.6468980710323,Indonesian,88
Lincoln Park,41.925913,-87.64880600000001,Dog Haus Biergarten,5a0cc108f5e9d710c6f56039,41.92685791139434,-87.65084634190626,Hot Dogs,12
Lincoln Park,41.925913,-87.64880600000001,Chicago's Dog House,4a3c0561f964a52004a11fe3,41.92549517560565,-87.6495424534124,Hot Dogs,59
Lincoln Park,41.925913,-87.64880600000001,Chengdu Impression 成都印象,5269bf61498e74e2ce834732,41.928602041754345,-87.64876562125906,Szechuan,50
Lincoln Park,41.925913,-87.64880600000001,Allende Restaurante,4ae3eb9cf964a5209b9921e3,41.925709334215405,-87.64923132681616,Tacos,67
Lincoln Park,41.925913,-87.64880600000001,Millie's Supper Club,56ff3097498eb38d1abe2a5e,41.92627905096671,-87.65000890122936,American,20
Lincoln Park,41.925913,-87.64880600000001,Philly Bros,599c699a0d173f04a2689050,41.925647999999995,-87.64775,Fast Food,7
Lincoln Park,41.925913,-87.64880600000001,Toast,4a7c5899f964a5204fec1fe3,41.92185079785807,-87.64811492608665,Breakfast,141
Lincoln Park,41.925913,-87.64880600000001,Pita Pit,4a8eec7bf964a5202c1320e3,41.925669,-87.649297,Sandwiches,25
Lincoln Park,41.925913,-87.64880600000001,Kameya,52866b6811d265a186443753,41.921804074686314,-87.64891404424412,Japanese,29
Lincoln Park,41.925913,-87.64880600000001,Parson’s Chicken & Fish,5c15ba73121384002c4ac064,41.92650588535568,-87.64859433563566,Fried Chicken,23
Lincoln Park,41.925913,-87.64880600000001,Homeslice,50fc446ce4b06b7fe702536e,41.921866746891496,-87.65245275644041,Pizza,403
Lincoln Park,41.925913,-87.64880600000001,Potbelly Sandwich Shop,4b1c4d03f964a520bb0524e3,41.923125822501966,-87.64591400837685,Sandwiches,25
Lincoln Park,41.925913,-87.64880600000001,Athenian Room,4a88a569f964a520450720e3,41.92176113292182,-87.64909830581507,Greek,133
Lincoln Park,41.925913,-87.64880600000001,Tandoor Char House,4f3e856f6b742d59d6de5f88,41.93063933141973,-87.64894439066308,North Indian,71
Lincoln Park,41.925913,-87.64880600000001,Lou Malnati's Pizzeria,4ab682a4f964a520827720e3,41.92898687219289,-87.65353235985425,Pizza,172
Lincoln Park,41.925913,-87.64880600000001,Tacos & Burrito Express,4a68175df964a52057ca1fe3,41.92845225180346,-87.64895247728045,Burritos,24
Lincoln Park,41.925913,-87.64880600000001,Toro Sushi,4a2b0f33f964a52093961fe3,41.92896030483878,-87.64249966770257,Sushi,108
Lincoln Park,41.925913,-87.64880600000001,Del Seoul,4c536547728920a148f7fe80,41.92949482907576,-87.64288253844795,Korean,448
Lincoln Park,41.925913,-87.64880600000001,Firecakes,569b9192498e38b72f7e9f51,41.92687263353452,-87.64122245586235,Donuts,70
Lincoln Park,41.925913,-87.64880600000001,Sapori Trattoria,4a74ca32f964a5209bdf1fe3,41.931555673532095,-87.6488073018168,Italian,159
Lincoln Park,41.925913,-87.64880600000001,Lito's Empanadas,4a090f4ff964a52033741fe3,41.92945276506765,-87.6428311702537,Snacks,34
Lincoln Park,41.925913,-87.64880600000001,Juno Sushi Chicago,51081f2ae4b06a85b1ad8a71,41.929835137147435,-87.6549837067151,Sushi,57
Lincoln Park,41.925913,-87.64880600000001,7 Plates Café,5b7370c0f4b525002ca05602,41.922379,-87.644506,Café,5
Lincoln Park,41.925913,-87.64880600000001,The Pasta Bowl,431e2d80f964a52082271fe3,41.92645826823657,-87.64116666886112,Italian,87
Lincoln Park,41.925913,-87.64880600000001,Las Fuentes,4baaa918f964a520a57d3ae3,41.92895830000001,-87.64914619999998,Mexican,27
Lincoln Park,41.925913,-87.64880600000001,Nookies Too Restaurant,4b59fe5ef964a5205ba628e3,41.92044208413386,-87.64865306938789,Breakfast,73
Lincoln Park,41.925913,-87.64880600000001,Devil Dawgs,4b1560b1f964a520e6ab23e3,41.921398993865964,-87.65345838357754,Hot Dogs,63
Lincoln Park,41.925913,-87.64880600000001,Chez Moi,4f9c9968e4b0e9595b3cfaff,41.920101963374854,-87.6486748096262,French,62
Lincoln Park,41.925913,-87.64880600000001,Aloha Eats,4a090fdaf964a52034741fe3,41.92878201059458,-87.64240698649643,Hawaiian,82
Lincoln Park,41.925913,-87.64880600000001,Prost,4bd5d2835631c9b6c6c5a430,41.92849422362932,-87.65322337653049,German,137
Lincoln Park,41.925913,-87.64880600000001,Café Ba-Ba-Reeba!,41eda300f964a520f71e1fe3,41.91892116715098,-87.64871793665422,Tapas,765
Lincoln Park,41.925913,-87.64880600000001,Frances' Deli,4b44d6cbf964a520bffd25e3,41.92918733400178,-87.64260914008214,Deli / Bodega,79
Lincoln Park,41.925913,-87.64880600000001,The Mayan Palace Mexican Cuisine,4a00e18bf964a520bd701fe3,41.93173,-87.6486,Mexican,40
Lincoln Park,41.925913,-87.64880600000001,Sultan's Market,4aa2e2ddf964a520714220e3,41.92838584743637,-87.64213434946039,Falafel,79
Lincoln Park,41.925913,-87.64880600000001,Half Shell,4a822c5df964a520ccf81fe3,41.932835184287356,-87.64654280172348,Seafood,95
Lincoln Park,41.925913,-87.64880600000001,Nando's,558708ac498ebcd400e0e291,41.932837809051634,-87.64634315669313,Portuguese,87
Lincoln Park,41.925913,-87.64880600000001,Tarascas International,4adcf41bf964a520d96221e3,41.930014716359246,-87.64323512364138,Mexican,66
Lincoln Park,41.925913,-87.64880600000001,Cafe Vienna,4a955e1ff964a520fe2220e3,41.92844871326229,-87.64217315080604,Café,68
Lincoln Park,41.925913,-87.64880600000001,The Wiener's Circle,4b21e5c7f964a520434224e3,41.93024629610159,-87.6436085001958,Hot Dogs,221
Lincoln Park,41.925913,-87.64880600000001,Mild 2 Spicy,599e375eb23dfa4685d21c88,41.933013,-87.647237,Indian,17
Lincoln Park,41.925913,-87.64880600000001,Sakura Teppanyaki & Sushi,4de98e76d164ef597cd45528,41.932898766515095,-87.6478392775491,Japanese,74
Uptown,41.9666299,-87.6555458,Nhú Lan Bakery & Sandwiches,53dea379498e52f8fb7dbaab,41.969591,-87.65531999999997,Vietnamese,13
Uptown,41.9666299,-87.6555458,Agami Contemporary Sushi,4a46d143f964a52086a91fe3,41.96751931678962,-87.65883111479452,Sushi,55
Uptown,41.9666299,-87.6555458,Uptown Pizza & BBQ,4abab7fef964a520998220e3,41.966334379036816,-87.65684260551937,Fast Food,10
Uptown,41.9666299,-87.6555458,Tesfa Ethiopian Cuisine,57297067498ed577b5c99532,41.96530590688283,-87.65571713447571,Ethiopian,7
Uptown,41.9666299,-87.6555458,Dib Sushi Bar & Thai Cuisine,4aee47bcf964a52057d321e3,41.969041856646705,-87.65597331986933,Sushi,39
Uptown,41.9666299,-87.6555458,Demera Ethiopian Restaurant,4a589eddf964a52098b71fe3,41.96908923944177,-87.65955587435013,Ethiopian,163
Uptown,41.9666299,-87.6555458,Siam Cafe,4e1a1fffc65b6bfb591f3331,41.967649569922656,-87.65489552014502,Thai,6
Uptown,41.9666299,-87.6555458,Golden House Restaurant & Pancake House,4bc22170b492d13ac204a760,41.9687930097569,-87.6595385987052,Diner,70
Uptown,41.9666299,-87.6555458,Uptown Shop & Save Market,4bf9f7c68d30d13a0d160318,41.96578244253062,-87.65373191480137,Deli / Bodega,10
Uptown,41.9666299,-87.6555458,La Ciudad Mexican Grill & Cafe,4b22dd85f964a5200e4f24e3,41.96424050820409,-87.65469609075603,Mexican,21
Uptown,41.9666299,-87.6555458,Papa Ray's Pizza & Wings,4ccca8af97d0224ba0ac61b8,41.96897010650198,-87.6548853901251,Pizza,15
Uptown,41.9666299,-87.6555458,The Reservoir,50493f26e4b0e1f2663f6cdf,41.961952000000004,-87.651966,American,115
Uptown,41.9666299,-87.6555458,Gigio's Pizzeria,4ab83ea3f964a520b47c20e3,41.96654512082253,-87.65809707497593,Pizza,25
Uptown,41.9666299,-87.6555458,Lao Sze Chuan - Uptown Broadway,505119c5e4b03cb4fcd58832,41.96991524219617,-87.65983546845497,Chinese,62
Uptown,41.9666299,-87.6555458,Pokiology,57abb67d498e09bfdaee6a38,41.965395480855996,-87.66140106986725,Poke Place,19
Uptown,41.9666299,-87.6555458,Hai Yen,4a81ee9ff964a52003f81fe3,41.9731313,-87.65724469999998,Vietnamese,63
Uptown,41.9666299,-87.6555458,Loving Heart Pure Vegan Cafe,52acd06f11d2b2a00514f54a,41.961812942643526,-87.65151276950851,Vegetarian / Vegan,10
Uptown,41.9666299,-87.6555458,Kal'ish Short Order Vegan,57fedfe238fa3128368aab43,41.96530976780324,-87.66299754275825,Vegetarian / Vegan,18
Uptown,41.9666299,-87.6555458,Citizen Skate Cafe,4d52dc484015b1f7f3327fcf,41.96549835227336,-87.65332804676487,Café,3
Uptown,41.9666299,-87.6555458,Nha Hang Viet Nam,4ec561a60e617a27fa1db65e,41.973316619664566,-87.65628197691312,Vietnamese,40
Uptown,41.9666299,-87.6555458,KFC,50f71e26e4b0771e59e523db,41.9694215,-87.65537409999999,Fried Chicken,12
Uptown,41.9666299,-87.6555458,Pho Viet,4af9d5b9f964a5209c1422e3,41.972800991639694,-87.65953785260011,Vietnamese,37
Uptown,41.9666299,-87.6555458,Chiu Quon Bakery,4aa3e899f964a5204a4420e3,41.97325626109664,-87.65890555712832,Bakery,40
